contract_symbol,ticker,underlying,option_type,valuation_date,expiration_date,time_to_maturity_days,time_to_maturity_years,strike,bid,mid,ask,last,underlying_price,implied_volatility,intrinsic_value,extrinsic_value,bid_size,ask_size,open_interest,volume,in_the_money,first_traded_at,last_updated_at,delta,gamma,theta,vega,rho,market_price,moneyness,log_moneyness,bid_ask_spread_ratio,implied_vol,repriced,calibration_error
NVDA260320C00225000,NVDA,NVDA,call,2026-03-05,2026-03-20,15,0.04106776180698152,225.0,0.07,0.075,0.08,0.07,183.34,,0.0,0.075,210,13,10594,344,False,2026-02-23 14:30:00,2026-03-05 21:00:00,,,,,,0.075,1.2272281007963346,0.2047580496707905,0.13333333333333328,0.4442779972692499,0.07499999999999041,-9.58955137519979e-15
NVDA260320C00230000,NVDA,NVDA,call,2026-03-05,2026-03-20,15,0.04106776180698152,230.0,0.05,0.055,0.06,0.05,183.34,,0.0,0.055,273,568,57690,873,False,2025-01-15 14:30:00,2026-03-05 21:00:00,,,,,,0.055,1.2544998363695865,0.22673695638956579,0.18181818181818174,0.46639139035029775,0.05500000000000416,4.15639744844043e-15
NVDA260320C00235000,NVDA,NVDA,call,2026-03-05,2026-03-20,15,0.04106776180698152,235.0,0.03,0.035,0.04,0.03,183.34,,0.0,0.035,232,35,4937,412,False,2026-02-23 14:30:00,2026-03-05 21:00:00,,,,,,0.035,1.2817715719428384,0.2482431616105294,0.28571428571428575,0.47888443224068106,0.035000000000793285,7.9328210667029e-13
NVDA260320P00130000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,130.0,0.2,0.21,0.22,0.21,183.34,,0.0,0.21,388,74,34723,1673,False,2025-01-15 14:30:00,2026-03-05 21:00:00,,,,,,0.21,0.7090651249045489,-0.34380790207804723,0.09523809523809519,0.8419859001494608,0.20999999999821828,-1.7817136654940668e-12
NVDA260320P00135000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,135.0,0.28,0.285,0.29,0.29,183.34,,0.0,0.285,1,85,53290,443,False,2025-01-15 14:30:00,2026-03-05 21:00:00,,,,,,0.285,0.7363368604778008,-0.30606757409520013,0.03508771929824545,0.8003004430987968,0.2849999999998696,-1.3039569424222464e-13
NVDA260320P00140000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,140.0,0.37,0.38,0.39,0.39,183.34,,0.0,0.38,402,51,55813,6460,False,2025-01-15 14:30:00,2026-03-05 21:00:00,,,,,,0.38,0.7636085960510527,-0.26969992992432523,0.05263157894736847,0.7566856831563291,0.3799999999999919,-8.104628079763643e-15
NVDA260320P00145000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,145.0,0.51,0.52,0.53,0.56,183.34,,0.0,0.52,46,107,41170,925,False,2025-01-15 14:30:00,2026-03-05 21:00:00,,,,,,0.52,0.7908803316243046,-0.23460861011305512,0.03846153846153849,0.7170080616565752,0.5199999999992393,-7.607248164731573e-13
NVDA260320P00150000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,150.0,0.7,0.71,0.72,0.71,183.34,,0.0,0.71,27,75,50313,3992,False,2025-01-15 14:30:00,2026-03-05 21:00:00,,,,,,0.71,0.8181520671975564,-0.20070705843737385,0.028169014084507067,0.6772173501827257,0.7100000000000293,2.930988785010413e-14
NVDA260320P00155000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,155.0,0.96,0.97,0.98,0.98,183.34,,0.0,0.97,46,27,41678,1753,False,2025-01-15 14:30:00,2026-03-05 21:00:00,,,,,,0.97,0.8454238027708083,-0.16791723561438296,0.020618556701030948,0.6374868657354752,0.9699999999999616,-3.8413716652030416e-14
NVDA260320P00160000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,160.0,1.34,1.345,1.35,1.35,183.34,,0.0,1.345,22,1,79427,6318,False,2025-01-15 14:30:00,2026-03-05 21:00:00,,,,,,1.345,0.8726955383440602,-0.13616853729980263,0.007434944237918222,0.6001712393228821,1.344999999999974,-2.5979218776228663e-14
NVDA260320P00165000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,165.0,1.88,1.895,1.91,1.91,183.34,,0.0,1.895,42,20,49657,5599,False,2025-01-15 14:30:00,2026-03-05 21:00:00,,,,,,1.895,0.8999672739173121,-0.1053968786330489,0.015831134564643815,0.5661095349091327,1.8950000001618648,1.6186474383061977e-10
NVDA260320P00167500,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,167.5,2.24,2.25,2.26,2.37,183.34,,0.0,2.25,5,13,10662,656,False,2026-02-23 14:30:00,2026-03-05 21:00:00,,,,,,2.25,0.913603141703938,-0.0903590012685085,0.0088888888888887,0.5494293587083585,2.250000000000007,7.105427357601002e-15
NVDA260320P00170000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,170.0,2.66,2.675,2.69,2.67,183.34,,0.0,2.675,6,15,66958,7244,False,2025-01-15 14:30:00,2026-03-05 21:00:00,,,,,,2.675,0.9272390094905639,-0.07554391548336785,0.011214953271027965,0.5333398963873636,2.674999999999592,-4.076738946423575e-13
NVDA260320P00172500,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,172.5,3.15,3.175,3.2,3.2,183.34,,0.0,3.175,70,23,7846,2229,False,2026-02-23 14:30:00,2026-03-05 21:00:00,,,,,,3.175,0.9408748772771899,-0.06094511606221514,0.01574803149606308,0.5172479834847084,3.1750000000050775,5.077716025425616e-12
NVDA260320P00175000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,175.0,3.75,3.775,3.8,3.76,183.34,,0.0,3.775,39,35,61408,9621,False,2025-01-15 14:30:00,2026-03-05 21:00:00,,,,,,3.775,0.9545107450638158,-0.04655637861011552,0.013245033112582735,0.5021901469481583,3.7749999999999844,-1.554312234475219e-14
NVDA260320P00177500,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,177.5,4.45,4.475,4.5,4.45,183.34,,0.0,4.475,70,40,3232,2522,False,2026-02-23 14:30:00,2026-03-05 21:00:00,,,,,,4.475,0.9681466128504418,-0.032371743618159074,0.01117318435754186,0.487063695591262,4.474999999999952,-4.796163466380676e-14
NVDA260320P00180000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,180.0,5.25,5.3,5.35,5.37,183.34,,0.0,5.3,102,34,91326,10358,False,2025-01-15 14:30:00,2026-03-05 21:00:00,,,,,,5.3,0.9817824806370677,-0.01838550164341917,0.01886792452830182,0.47271170013788305,5.3000000000006935,6.936673457857978e-13
NVDA260320P00182500,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,182.5,6.25,6.275,6.3,6.35,183.34,,0.0,6.275,89,26,5948,1951,False,2026-02-23 14:30:00,2026-03-05 21:00:00,,,,,,6.275,0.9954183484236937,-0.004592179511083341,0.007968127490039813,0.4598689761671472,6.274999999995828,-4.172662215751188e-12
NVDA260320P00185000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,185.0,7.35,7.4,7.45,7.4,183.34,,1.66,5.74,78,35,70774,9350,True,2025-01-15 14:30:00,2026-03-05 21:00:00,,,,,,7.4,1.0090542162103195,0.009013472544695188,0.013513513513513585,0.44768769879358766,7.399999999754243,-2.4575719237418525e-10
NVDA260320P00187500,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,187.5,8.65,8.7,8.75,9.25,183.34,,4.16,4.54,40,35,4635,504,True,2026-02-23 14:30:00,2026-03-05 21:00:00,,,,,,8.7,1.0226900839969455,0.02243649287683589,0.011494252873563178,0.4372888369306938,8.700000000017695,1.7696066834105295e-11
NVDA260320P00190000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,190.0,10.1,10.15,10.2,10.54,183.34,,6.66,3.49,62,23,49911,1139,True,2025-01-15 14:30:00,2026-03-05 21:00:00,,,,,,10.15,1.0363259517835715,0.03568171962685654,0.009852216748768438,0.4266923483098299,10.149999999982683,-1.7317702827313042e-11
NVDA260320P00192500,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,192.5,11.7,11.775,11.85,12.5,183.34,,9.16,2.615,14,16,2735,69,True,2026-02-23 14:30:00,2026-03-05 21:00:00,,,,,,11.775,1.0499618195701974,0.04875380119420933,0.012738853503184744,0.41774296713716863,11.775000000000333,3.3217872896784684e-13
NVDA260320P00195000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,195.0,13.5,13.575,13.65,14.45,183.34,,11.66,1.915,84,1,21815,1177,True,2025-01-15 14:30:00,2026-03-05 21:00:00,,,,,,13.575,1.0635976873568234,0.06165720603011723,0.011049723756906105,0.41124445069991183,13.574999999987824,-1.2175149777249317e-11
NVDA260320P00197500,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,197.5,15.4,15.5,15.6,16.49,183.34,,14.16,1.34,48,5,1309,29,True,2026-02-23 14:30:00,2026-03-05 21:00:00,,,,,,15.5,1.0772335551434493,0.074396231807547,0.012903225806451568,0.4041972153595252,15.500000000112806,1.128057647292735e-10
NVDA260320P00200000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,200.0,17.5,17.6,17.7,17.65,183.34,,16.66,0.94,65,65,22280,968,True,2025-01-15 14:30:00,2026-03-05 21:00:00,,,,,,17.6,1.0908694229300753,0.08697501401440713,0.011363636363636322,0.4034294328569635,17.59999999999988,-1.2079226507921703e-13
NVDA260320P00202500,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,202.5,19.7,19.8,19.9,20.76,183.34,,19.16,0.64,35,20,1614,10,True,2026-02-23 14:30:00,2026-03-05 21:00:00,,,,,,19.8,1.1045052907167012,0.09939753401296429,0.010101010101010065,0.40447162684563237,19.79999999999987,-1.3145040611561853e-13
NVDA260320P00205000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,205.0,21.5,22.1,22.7,25.02,183.34,,21.66,0.44,65,13,668,8,True,2026-02-23 14:30:00,2026-03-05 21:00:00,,,,,,22.1,1.1181411585033272,0.11166762660477865,0.05429864253393662,0.4106459525614253,22.100000000000023,2.1316282072803006e-14
NVDA260320P00207500,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,207.5,23.95,24.525,25.1,25.76,183.34,,24.16,0.365,12,12,123,6,True,2026-02-23 14:30:00,2026-03-05 21:00:00,,,,,,24.525,1.1317770262899531,0.12378898713712348,0.046890927624872666,0.43116355074533563,24.52499999999992,-7.815970093361102e-14
NVDA260320P00210000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,210.0,26.65,26.9,27.15,28.27,183.34,,26.66,0.24,44,63,7332,460,True,2025-01-15 14:30:00,2026-03-05 21:00:00,,,,,,26.9,1.145412894076579,0.13576517818383918,0.01858736059479554,0.4393406939046704,26.90000000000009,9.237055564881302e-14
NVDA260320P00212500,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,212.5,28.85,29.4,29.95,30.0,183.34,,29.16,0.24,13,35,93,50,True,2026-02-23 14:30:00,2026-03-05 21:00:00,,,,,,29.4,1.159048761863205,0.14759963583084204,0.03741496598639449,0.4691650817521785,29.400000000000006,7.105427357601002e-15
NVDA260320P00215000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,215.0,31.0,31.85,32.7,34.8,183.34,,31.66,0.19,69,13,93,4,True,2026-02-23 14:30:00,2026-03-05 21:00:00,,,,,,31.85,1.172684629649831,0.15929567559403332,0.053375196232339175,0.48738489651972605,31.849999999915212,-8.478906465825276e-11
NVDA260320P00217500,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,217.5,33.45,34.425,35.4,35.44,183.34,,34.16,0.265,50,2,11,0,True,2026-02-27 14:30:00,2026-03-05 21:00:00,,,,,,34.425,1.1863204974364567,0.17085649799510913,0.05664488017429182,0.5322200208818775,34.42499999999998,-1.4210854715202004e-14
NVDA260320P00220000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,220.0,36.2,36.725,37.25,37.71,183.34,,36.66,0.065,75,33,1469,15173,True,2025-01-15 14:30:00,2026-03-05 21:00:00,,,,,,36.725,1.1999563652230827,0.1822851938187319,0.028590878148400195,0.5106297405652495,36.72499999999138,-8.618883384770015e-12
NVDA260320P00225000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,225.0,41.0,41.9,42.8,44.79,183.34,,41.66,0.24,60,1,0,0,True,2026-02-23 14:30:00,2026-03-05 21:00:00,,,,,,41.9,1.2272281007963346,0.2047580496707905,0.042959427207637166,0.6089301315674902,41.8999999999628,-3.7196912217041245e-11
NVDA260320P00230000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,230.0,46.2,46.825,47.45,47.2,183.34,,46.66,0.165,55,2,9,137,True,2025-01-15 14:30:00,2026-03-05 21:00:00,,,,,,46.825,1.2544998363695865,0.22673695638956579,0.026695141484249865,0.641693581675032,46.82500000000002,1.4210854715202004e-14
NVDA260320P00235000,NVDA,NVDA,put,2026-03-05,2026-03-20,15,0.04106776180698152,235.0,51.0,51.9,52.8,56.26,183.34,,51.66,0.24,60,1,0,0,True,2026-02-23 14:30:00,2026-03-05 21:00:00,,,,,,51.9,1.2817715719428384,0.2482431616105294,0.03468208092485544,0.7116702395357506,51.89999999999998,-2.1316282072803006e-14
NVDA260320C00134000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,134.0,42.9,44.6,46.3,49.2,177.82,,43.82,0.78,55,3,2,0,True,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,44.6,0.7535710268811158,-0.2829320027420815,0.07623318385650221,0.9042480684143795,44.59999999999238,-7.624123554705875e-12
NVDA260320C00135000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,135.0,43.0,43.625,44.25,43.78,177.82,,42.82,0.805,47,7,26551,236,True,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,43.625,0.7591946912608256,-0.2754970242545634,0.02865329512893983,0.8917888307048155,43.625000000011525,1.1525003174028825e-11
NVDA260320C00136000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,136.0,41.0,42.675,44.35,0.0,177.82,,41.82,0.855,55,4,0,0,True,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,42.675,0.7648183556405354,-0.26811691695694095,0.07850029291154076,0.8860275638658457,42.67499999999997,-2.842170943040401e-14
NVDA260320C00137000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,137.0,40.65,42.025,43.4,0.0,177.82,,40.82,1.205,55,4,0,0,True,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,42.025,0.7704420200202452,-0.260790876864868,0.06543723973825104,0.9514002764670292,42.02499999996947,-3.0532021355611505e-11
NVDA260320C00138000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,138.0,39.4,40.925,42.45,0.0,177.82,,39.82,1.105,55,5,0,0,True,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,40.925,0.776065684399955,-0.2535181175357882,0.07452657299938924,0.9079089726230105,40.92499999999998,-1.4210854715202004e-14
NVDA260320C00140000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,140.0,38.6,38.9,39.2,38.8,177.82,,37.82,1.08,9,1,24955,733,True,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,38.9,0.7873130131593746,-0.23912938008368864,0.015424164524421632,0.8610114790042998,38.90000000000002,2.1316282072803006e-14
NVDA260320C00141000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,141.0,36.6,38.075,39.55,0.0,177.82,,36.82,1.255,55,5,0,0,True,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,38.075,0.7929366775390845,-0.23201191231482463,0.07747866053841092,0.8777211926301728,38.074999999999946,-5.684341886080802e-14
NVDA260320C00142000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,142.0,35.6,37.1,38.6,41.6,177.82,,35.82,1.28,55,5,1,0,True,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,37.1,0.7985603419187943,-0.22494474509173215,0.08086253369272237,0.861772896332064,37.10000000000004,3.552713678800501e-14
NVDA260320C00143000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,143.0,34.4,35.95,37.5,0.0,177.82,,34.82,1.13,58,1,0,0,True,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,35.95,0.8041840062985042,-0.21792717243308557,0.08623087621696804,0.8105446572209863,35.950000000000045,4.263256414560601e-14
NVDA260320C00144000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,144.0,34.1,35.1,36.1,35.25,177.82,,33.82,1.28,55,7,0,1,True,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,35.1,0.8098076706782139,-0.21095850311699232,0.05698005698005698,0.8199711705742996,35.099999999999994,-7.105427357601002e-15
NVDA260320C00145000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,145.0,33.75,34.125,34.5,34.1,177.82,,32.82,1.305,8,6,26434,94,True,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,34.125,0.8154313350579238,-0.2040380602724185,0.02197802197802198,0.8038825469687676,34.12500000000006,5.684341886080802e-14
NVDA260320C00146000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,146.0,31.8,33.125,34.45,0.0,177.82,,31.82,1.305,50,1,0,0,True,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,33.125,0.8210549994376336,-0.19716518098465644,0.08000000000000007,0.7830779175817142,33.12499999999994,-5.684341886080802e-14
NVDA260320C00147000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,147.0,31.2,31.75,32.3,0.0,177.82,,30.82,0.93,50,2,0,0,True,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,31.75,0.8266786638173435,-0.19033921591425654,0.03464566929133851,0.6883214941608358,31.749999999999943,-5.684341886080802e-14
NVDA260320C00148000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,148.0,31.2,31.275,31.35,33.7,177.82,,29.82,1.455,3,1,1,0,True,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,31.275,0.8323023281970532,-0.18355952892887786,0.004796163069544433,0.7676011750555843,31.274999999999977,-2.1316282072803006e-14
NVDA260320C00149000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,149.0,29.15,29.8,30.45,30.75,177.82,,28.82,0.98,55,11,9,26,True,2026-03-05 14:30:00,2026-03-06 21:00:00,,,,,,29.8,0.837925992576763,-0.17682549674753376,0.043624161073825524,0.6599825755719883,29.80000000000004,3.907985046680551e-14
NVDA260320C00150000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,150.0,29.2,29.4,29.6,29.82,177.82,,27.82,1.58,3,2,42049,139,True,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,29.4,0.8435496569564729,-0.17013650859673712,0.01360544217687082,0.7454168915395456,29.399999999887996,-1.1200285143786459e-10
NVDA260320C00155000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,155.0,24.85,25.5,26.15,25.2,177.82,,22.82,2.68,2,27,15148,149,True,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,25.5,0.871667978855022,-0.1373466857737462,0.05098039215686263,0.779279380266481,25.500000000000014,1.4210854715202004e-14
NVDA260320C00160000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,160.0,20.45,20.575,20.7,20.95,177.82,,17.82,2.755,30,1,62579,192,True,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,20.575,0.899786300753571,-0.105597987459166,0.012150668286755772,0.6679131469764267,20.575000000000003,3.552713678800501e-15
NVDA260320C00165000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,165.0,16.35,16.45,16.55,16.42,177.82,,12.82,3.63,2,3,20475,378,True,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,16.45,0.9279046226521201,-0.07482632879241229,0.012158054711246157,0.6276503268617579,16.450000000014583,1.4583889651476056e-11
NVDA260320C00167500,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,167.5,14.5,14.55,14.6,14.65,177.82,,10.32,4.23,2,7,504,253,True,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,14.55,0.9419637836013947,-0.059788451427871814,0.0068728522336769515,0.6126734257308865,14.550000000000011,1.0658141036401503e-14
NVDA260320C00170000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,170.0,12.6,12.675,12.75,12.65,177.82,,7.82,4.855,48,8,24442,1461,True,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,12.675,0.9560229445506693,-0.0449733656427311,0.011834319526627246,0.5926498957300632,12.674999999992167,-7.833733661755105e-12
NVDA260320C00172500,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,172.5,10.9,10.95,11.0,10.9,177.82,,5.32,5.63,8,36,1273,570,True,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,10.95,0.9700821054999438,-0.030374566221578456,0.00913242009132417,0.5770738869280924,10.950000000270876,2.708766544401442e-10
NVDA260320C00175000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,175.0,9.25,9.3,9.35,9.26,177.82,,2.82,6.48,3,19,38607,5212,True,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,9.3,0.9841412664492184,-0.015985828769478776,0.010752688172042972,0.5591078157020779,9.300000000000011,1.0658141036401503e-14
NVDA260320C00177500,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,177.5,7.7,7.75,7.8,7.8,177.82,,0.32,7.43,35,1,4328,6007,True,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,7.75,0.9982004273984929,-0.0018011937775223872,0.012903225806451568,0.5399830279523318,7.749999999999986,-1.4210854715202004e-14
NVDA260320C00180000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,180.0,6.35,6.4,6.45,6.4,177.82,,0.0,6.4,6,28,57978,14708,False,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,6.4,1.0122595883477674,0.012185048197217462,0.015625000000000083,0.5261283902173384,6.400000000000006,5.329070518200751e-15
NVDA260320C00182500,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,182.5,5.1,5.15,5.2,5.2,177.82,,0.0,5.15,18,11,5811,4567,False,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,5.15,1.026318749297042,0.02597837032955335,0.019417475728155442,0.5096736570204362,5.150000000032321,3.232081269288756e-11
NVDA260320C00185000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,185.0,4.0,4.05,4.1,4.12,177.82,,0.0,4.05,37,7,57887,14067,False,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,4.05,1.0403779102463167,0.03958402238533204,0.02469135802469127,0.4937347645294603,4.049999999987598,-1.2401635274272849e-11
NVDA260320C00187500,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,187.5,3.1,3.15,3.2,3.17,177.82,,0.0,3.15,36,36,7521,2540,False,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,3.15,1.054437071195591,0.053007042717472586,0.03174603174603177,0.4821139349272967,3.1500000000000554,5.551115123125783e-14
NVDA260320C00190000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,190.0,2.39,2.41,2.43,2.43,177.82,,0.0,2.41,25,1,122193,19662,False,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,2.41,1.0684962321448657,0.06625226946749328,0.016597510373443997,0.47239661872488176,2.409999999999428,-5.719869022868806e-13
NVDA260320C00192500,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,192.5,1.78,1.81,1.84,1.8,177.82,,0.0,1.81,7,14,9545,4372,False,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,1.81,1.0825553930941403,0.07932435103484613,0.03314917127071826,0.4638662985011366,1.8100000000002439,2.438049762076844e-13
NVDA260320C00195000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,195.0,1.32,1.345,1.37,1.36,177.82,,0.0,1.345,2,8,123468,21477,False,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,1.345,1.0966145540434147,0.09222775587075387,0.037174721189591114,0.4576174167575779,1.3449999998339628,-1.6603718400176604e-10
NVDA260320C00197500,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,197.5,0.97,0.995,1.02,0.99,177.82,,0.0,0.995,8,20,12557,3893,False,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,0.995,1.1106737149926893,0.1049667816481837,0.05025125628140708,0.4538264085595146,0.9950000000564074,5.6407434279037716e-11
NVDA260320C00200000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,200.0,0.72,0.735,0.75,0.73,177.82,,0.0,0.735,3,1,266832,19959,False,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,0.735,1.124732875941964,0.11754556385504387,0.04081632653061228,0.45208756821081175,0.7349999999932173,-6.782685524342469e-12
NVDA260320C00202500,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,202.5,0.52,0.54,0.56,0.53,177.82,,0.0,0.54,13,36,21130,4481,False,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,0.54,1.1387920368912383,0.1299680838536009,0.07407407407407414,0.45135126046194807,0.5399999999999956,-4.440892098500626e-15
NVDA260320C00205000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,205.0,0.38,0.4,0.42,0.42,177.82,,0.0,0.4,54,22,45973,4549,False,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,0.4,1.152851197840513,0.1422381764454153,0.09999999999999995,0.4526132595862568,0.3999999999997623,-2.37698749572246e-13
NVDA260320C00207500,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,207.5,0.28,0.3,0.32,0.26,177.82,,0.0,0.3,48,67,8580,1787,False,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,0.3,1.1669103587897875,0.15435953697776017,0.13333333333333328,0.45568287286297765,0.3000000000016829,1.6829315718780435e-12
NVDA260320C00210000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,210.0,0.22,0.235,0.25,0.25,177.82,,0.0,0.235,159,41,118300,6623,False,2025-01-15 14:30:00,2026-03-06 21:00:00,,,,,,0.235,1.180969519739062,0.16633572802447574,0.1276595744680851,0.46263827707186883,0.23499999999847176,-1.528221993396528e-12
NVDA260320C00212500,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,212.5,0.17,0.18,0.19,0.16,177.82,,0.0,0.18,3,3,9231,209,False,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,0.18,1.1950286806883366,0.17817018567147863,0.11111111111111106,0.46763596611866537,0.17999999999995975,-4.0245584642661925e-14
NVDA260320C00215000,NVDA,NVDA,call,2026-03-06,2026-03-20,14,0.038329911019849415,215.0,0.13,0.14,0.15,0.15,177.82,,0.0,0.14,133,1,14961,1604,False,2026-02-23 14:30:00,2026-03-06 21:00:00,,,,,,0.14,1.2090878416376112,0.18986622543466997,0.14285714285714277,0.4737196931192146,0.1400000000076025,7.602474205725684e-12
